window,window_end,detectable_at,rule_id,metric,value,reference,status,severity,reason,owner,escalation,action,suppressed,suppression_reason,n_rows,in_sample,model_id
2006Q1,2006-03-31,2007-03-31,MON-06,brier_reliability,1.6519060226708794e-6,8.285079028259359e-7,ok,none,99.4% above the development-sample 0.0000,model_owner,none,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",123557,true,RISKOS_PD_001
2006Q1,2006-03-31,2007-03-31,MON-05,gini,0.756455438807089,0.787221102767375,ok,none,3.9% below the development-sample 0.7872,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",123557,true,RISKOS_PD_001
2006Q1,2006-03-31,2007-03-31,MON-04,observed_over_expected,1.073350615807372,,ok,none,"1.0734 inside [0.8, 1.25]",model_owner,none,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",123557,true,RISKOS_PD_001
2006Q2,2006-06-30,2006-06-30,MON-01,score_psi,0.01290625747468063,,ok,none,0.0129 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",129059,true,RISKOS_PD_001
2006Q2,2006-06-30,2007-06-30,MON-05,gini,0.7598002220069573,0.787221102767375,ok,none,3.5% below the development-sample 0.7872,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",129059,true,RISKOS_PD_001
2006Q2,2006-06-30,2007-06-30,MON-04,observed_over_expected,1.114389147254763,,ok,none,"1.1144 inside [0.8, 1.25]",model_owner,none,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",129059,true,RISKOS_PD_001
2006Q3,2006-09-30,2007-09-30,MON-04,observed_over_expected,1.0783787422533146,,ok,none,"1.0784 inside [0.8, 1.25]",model_owner,none,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",135327,true,RISKOS_PD_001
2006Q3,2006-09-30,2007-09-30,MON-05,gini,0.7770670507989959,0.787221102767375,ok,none,1.3% below the development-sample 0.7872,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",135327,true,RISKOS_PD_001
2006Q3,2006-09-30,2006-09-30,MON-01,score_psi,0.008379990059559531,,ok,none,0.0084 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",135327,true,RISKOS_PD_001
2006Q4,2006-12-31,2007-12-31,MON-04,observed_over_expected,1.1732605833003749,,ok,none,"1.1733 inside [0.8, 1.25]",model_owner,none,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",140753,true,RISKOS_PD_001
2006Q4,2006-12-31,2006-12-31,MON-01,score_psi,0.00572183351916141,,ok,none,0.0057 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",140753,true,RISKOS_PD_001
2006Q4,2006-12-31,2007-12-31,MON-05,gini,0.7670400778516382,0.787221102767375,ok,none,2.6% below the development-sample 0.7872,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",140753,true,RISKOS_PD_001
2007Q1,2007-03-31,2007-03-31,MON-01,score_psi,0.006419661663857009,,ok,none,0.0064 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",24632,false,RISKOS_PD_001
2007Q2,2007-06-30,2007-06-30,MON-01,score_psi,0.005114147904816815,,ok,none,0.0051 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",25550,false,RISKOS_PD_001
2007Q3,2007-09-30,2007-09-30,MON-01,score_psi,0.0038737251266696736,,ok,none,0.0039 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",26464,false,RISKOS_PD_001
2007Q4,2007-12-31,2007-12-31,MON-01,score_psi,0.004779517942971881,,ok,none,0.0048 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",27449,false,RISKOS_PD_001
2008Q1,2008-03-31,2008-03-31,MON-01,score_psi,0.004912525477643356,,ok,none,0.0049 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",28124,false,RISKOS_PD_001
2008Q2,2008-06-30,2008-06-30,MON-01,score_psi,0.0038857291431300817,,ok,none,0.0039 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",29120,false,RISKOS_PD_001
2008Q3,2008-09-30,2008-09-30,MON-01,score_psi,0.004454718992707628,,ok,none,0.0045 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",30034,false,RISKOS_PD_001
2008Q4,2008-12-31,2008-12-31,MON-01,score_psi,0.005101503877439013,,ok,none,0.0051 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",30800,false,RISKOS_PD_001
2009Q1,2009-03-31,2009-03-31,MON-01,score_psi,0.0020812507194819117,,ok,none,0.0021 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",30456,false,RISKOS_PD_001
2009Q2,2009-06-30,2009-06-30,MON-01,score_psi,0.0017403343738092226,,ok,none,0.0017 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",29813,false,RISKOS_PD_001
2009Q3,2009-09-30,2009-09-30,MON-01,score_psi,0.005975279456760291,,ok,none,0.0060 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",30087,false,RISKOS_PD_001
2009Q4,2009-12-31,2009-12-31,MON-01,score_psi,0.011347999927557431,,ok,none,0.0113 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",30074,false,RISKOS_PD_001
2016Q2,2016-06-30,2017-06-30,MON-05,gini,0.7816481348313449,0.787221102767375,ok,none,0.7% below the development-sample 0.7872,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",23646,false,RISKOS_PD_001
2016Q3,2016-09-30,2017-09-30,MON-05,gini,0.7831841344984487,0.787221102767375,ok,none,0.5% below the development-sample 0.7872,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",24207,false,RISKOS_PD_001
2016Q4,2016-12-31,2017-12-31,MON-05,gini,0.7164048073138982,0.787221102767375,ok,none,9.0% below the development-sample 0.7872,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",24719,false,RISKOS_PD_001
2017Q3,2017-09-30,2018-09-30,MON-05,gini,0.7386458197062094,0.787221102767375,ok,none,6.2% below the development-sample 0.7872,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",27040,false,RISKOS_PD_001
2017Q4,2017-12-31,2018-12-31,MON-05,gini,0.7348897359540927,0.787221102767375,ok,none,6.6% below the development-sample 0.7872,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",27875,false,RISKOS_PD_001
2018Q2,2018-06-30,2019-06-30,MON-05,gini,0.725036150783432,0.787221102767375,ok,none,7.9% below the development-sample 0.7872,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",29341,false,RISKOS_PD_001
2018Q3,2018-09-30,2019-09-30,MON-05,gini,0.7137563983248023,0.787221102767375,ok,none,9.3% below the development-sample 0.7872,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",30206,false,RISKOS_PD_001
2018Q4,2018-12-31,2019-12-31,MON-05,gini,0.7218357045105355,0.787221102767375,ok,none,8.3% below the development-sample 0.7872,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",31059,false,RISKOS_PD_001
1999Q1,1999-03-31,2000-03-31,MON-04,observed_over_expected,0.41156173258985523,,breach,high,"0.4116 outside breach band [0.5, 2.0]",model_owner,second_line_and_model_risk_committee,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",3275,true,RISKOS_PD_002
1999Q2,1999-06-30,2000-06-30,MON-04,observed_over_expected,0.48191996026157935,,breach,high,"0.4819 outside breach band [0.5, 2.0]",model_owner,second_line_and_model_risk_committee,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",13833,true,RISKOS_PD_002
2008Q1,2008-03-31,2009-03-31,MON-04,observed_over_expected,2.6314640526506543,,breach,high,"2.6315 outside breach band [0.5, 2.0]",model_owner,second_line_and_model_risk_committee,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",28124,false,RISKOS_PD_002
2008Q2,2008-06-30,2009-06-30,MON-04,observed_over_expected,3.1694195597656876,,breach,high,"3.1694 outside breach band [0.5, 2.0]",model_owner,second_line_and_model_risk_committee,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",29120,false,RISKOS_PD_002
2008Q3,2008-09-30,2009-09-30,MON-04,observed_over_expected,3.3663429461126073,,breach,high,"3.3663 outside breach band [0.5, 2.0]",model_owner,second_line_and_model_risk_committee,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",30034,false,RISKOS_PD_002
2008Q4,2008-12-31,2009-12-31,MON-04,observed_over_expected,3.4093712447771893,,breach,high,"3.4094 outside breach band [0.5, 2.0]",model_owner,second_line_and_model_risk_committee,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",30800,false,RISKOS_PD_002
2009Q1,2009-03-31,2010-03-31,MON-04,observed_over_expected,3.9132587631389826,,breach,high,"3.9133 outside breach band [0.5, 2.0]",model_owner,second_line_and_model_risk_committee,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",30456,false,RISKOS_PD_002
2009Q2,2009-06-30,2010-06-30,MON-04,observed_over_expected,3.554505311788488,,breach,high,"3.5545 outside breach band [0.5, 2.0]",model_owner,second_line_and_model_risk_committee,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",29813,false,RISKOS_PD_002
2009Q3,2009-09-30,2010-09-30,MON-04,observed_over_expected,2.8778619837440025,,breach,high,"2.8779 outside breach band [0.5, 2.0]",model_owner,second_line_and_model_risk_committee,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",30087,false,RISKOS_PD_002
2009Q4,2009-12-31,2010-12-31,MON-04,observed_over_expected,2.6320133968853843,,breach,high,"2.6320 outside breach band [0.5, 2.0]",model_owner,second_line_and_model_risk_committee,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",30074,false,RISKOS_PD_002
2017Q2,2017-06-30,2018-06-30,MON-04,observed_over_expected,2.1332524324294346,,breach,high,"2.1333 outside breach band [0.5, 2.0]",model_owner,second_line_and_model_risk_committee,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",26348,false,RISKOS_PD_002
2019Q2,2019-06-30,2020-06-30,MON-05,gini,0.4688298248181908,0.8324545923162128,breach,high,43.7% below the development-sample 0.8325 (breach at 25%),model_owner,second_line_and_model_risk_committee,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",32532,false,RISKOS_PD_002
2019Q2,2019-06-30,2020-06-30,MON-04,observed_over_expected,5.616130956524922,,breach,high,"5.6161 outside breach band [0.5, 2.0]",model_owner,second_line_and_model_risk_committee,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",32532,false,RISKOS_PD_002
2019Q3,2019-09-30,2020-09-30,MON-05,gini,0.4345284734365107,0.8324545923162128,breach,high,47.8% below the development-sample 0.8325 (breach at 25%),model_owner,second_line_and_model_risk_committee,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",32681,false,RISKOS_PD_002
2019Q3,2019-09-30,2020-09-30,MON-04,observed_over_expected,9.424629161773254,,breach,high,"9.4246 outside breach band [0.5, 2.0]",model_owner,second_line_and_model_risk_committee,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",32681,false,RISKOS_PD_002
2019Q4,2019-12-31,2020-12-31,MON-04,observed_over_expected,10.103464905901117,,breach,high,"10.1035 outside breach band [0.5, 2.0]",model_owner,second_line_and_model_risk_committee,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",32789,false,RISKOS_PD_002
2019Q4,2019-12-31,2020-12-31,MON-05,gini,0.4312936985836313,0.8324545923162128,breach,high,48.2% below the development-sample 0.8325 (breach at 25%),model_owner,second_line_and_model_risk_committee,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",32789,false,RISKOS_PD_002
1999Q1,1999-03-31,1999-03-31,MON-02,max_feature_csi,12.404373315285838,,breach,medium,12.4044 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",3275,true,RISKOS_PD_002
1999Q1,1999-03-31,1999-03-31,MON-03,n_features_csi_significant,3.0,,breach,medium,3.0000 above breach threshold 2.0,model_owner,model_owner_and_second_line,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",3275,true,RISKOS_PD_002
1999Q2,1999-06-30,1999-06-30,MON-02,max_feature_csi,10.411308908141281,,breach,medium,10.4113 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",13833,true,RISKOS_PD_002
1999Q2,1999-06-30,1999-06-30,MON-03,n_features_csi_significant,3.0,,breach,medium,3.0000 above breach threshold 2.0,model_owner,model_owner_and_second_line,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",13833,true,RISKOS_PD_002
1999Q3,1999-09-30,2000-09-30,MON-04,observed_over_expected,0.6107400887001186,,warn,medium,"0.6107 outside warn band [0.8, 1.25]",model_owner,model_owner_and_second_line,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",22414,true,RISKOS_PD_002
1999Q3,1999-09-30,2000-09-30,MON-06,brier_reliability,8.07956936033419e-6,1.3076600799743053e-6,breach,medium,517.9% above the development-sample 0.0000 (breach at 400%),model_owner,model_owner_and_second_line,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",22414,true,RISKOS_PD_002
1999Q3,1999-09-30,1999-09-30,MON-03,n_features_csi_significant,3.0,,breach,medium,3.0000 above breach threshold 2.0,model_owner,model_owner_and_second_line,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",22414,true,RISKOS_PD_002
1999Q3,1999-09-30,1999-09-30,MON-02,max_feature_csi,8.830881526630687,,breach,medium,8.8309 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",22414,true,RISKOS_PD_002
1999Q4,1999-12-31,1999-12-31,MON-02,max_feature_csi,7.1215803684126815,,breach,medium,7.1216 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",29213,true,RISKOS_PD_002
1999Q4,1999-12-31,2000-12-31,MON-04,observed_over_expected,0.6824418995162624,,warn,medium,"0.6824 outside warn band [0.8, 1.25]",model_owner,model_owner_and_second_line,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",29213,true,RISKOS_PD_002
1999Q4,1999-12-31,1999-12-31,MON-03,n_features_csi_significant,3.0,,breach,medium,3.0000 above breach threshold 2.0,model_owner,model_owner_and_second_line,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",29213,true,RISKOS_PD_002
2000Q1,2000-03-31,2000-03-31,MON-03,n_features_csi_significant,3.0,,breach,medium,3.0000 above breach threshold 2.0,model_owner,model_owner_and_second_line,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",38146,true,RISKOS_PD_002
2000Q1,2000-03-31,2000-03-31,MON-02,max_feature_csi,6.074367471823111,,breach,medium,6.0744 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",38146,true,RISKOS_PD_002
2000Q2,2000-06-30,2000-06-30,MON-02,max_feature_csi,4.900256015436931,,breach,medium,4.9003 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",46408,true,RISKOS_PD_002
2000Q2,2000-06-30,2000-06-30,MON-03,n_features_csi_significant,3.0,,breach,medium,3.0000 above breach threshold 2.0,model_owner,model_owner_and_second_line,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",46408,true,RISKOS_PD_002
2000Q3,2000-09-30,2000-09-30,MON-03,n_features_csi_significant,3.0,,breach,medium,3.0000 above breach threshold 2.0,model_owner,model_owner_and_second_line,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",55501,true,RISKOS_PD_002
2000Q3,2000-09-30,2000-09-30,MON-02,max_feature_csi,3.996593450263378,,breach,medium,3.9966 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",55501,true,RISKOS_PD_002
2000Q3,2000-09-30,2000-09-30,MON-01,score_psi,0.11233290326356216,,warn,medium,0.1123 above warn threshold 0.1,model_owner,model_owner_and_second_line,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",55501,true,RISKOS_PD_002
2000Q4,2000-12-31,2000-12-31,MON-03,n_features_csi_significant,3.0,,breach,medium,3.0000 above breach threshold 2.0,model_owner,model_owner_and_second_line,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",64034,true,RISKOS_PD_002
2000Q4,2000-12-31,2000-12-31,MON-02,max_feature_csi,3.396730541048772,,breach,medium,3.3967 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",64034,true,RISKOS_PD_002
2000Q4,2000-12-31,2000-12-31,MON-01,score_psi,0.12905904214030084,,warn,medium,0.1291 above warn threshold 0.1,model_owner,model_owner_and_second_line,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",64034,true,RISKOS_PD_002
2001Q1,2001-03-31,2001-03-31,MON-01,score_psi,0.12044038908894505,,warn,medium,0.1204 above warn threshold 0.1,model_owner,model_owner_and_second_line,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",68530,true,RISKOS_PD_002
2001Q1,2001-03-31,2001-03-31,MON-02,max_feature_csi,2.819201996126866,,breach,medium,2.8192 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",68530,true,RISKOS_PD_002
2001Q1,2001-03-31,2001-03-31,MON-03,n_features_csi_significant,3.0,,breach,medium,3.0000 above breach threshold 2.0,model_owner,model_owner_and_second_line,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",68530,true,RISKOS_PD_002
2001Q2,2001-06-30,2001-06-30,MON-03,n_features_csi_significant,3.0,,breach,medium,3.0000 above breach threshold 2.0,model_owner,model_owner_and_second_line,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",73447,true,RISKOS_PD_002
2001Q2,2001-06-30,2001-06-30,MON-02,max_feature_csi,2.398500028685287,,breach,medium,2.3985 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",73447,true,RISKOS_PD_002
2001Q3,2001-09-30,2001-09-30,MON-03,n_features_csi_significant,3.0,,breach,medium,3.0000 above breach threshold 2.0,model_owner,model_owner_and_second_line,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",79142,true,RISKOS_PD_002
2001Q3,2001-09-30,2001-09-30,MON-02,max_feature_csi,2.3117075162996454,,breach,medium,2.3117 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",79142,true,RISKOS_PD_002
2001Q4,2001-12-31,2001-12-31,MON-02,max_feature_csi,1.8941173645549694,,breach,medium,1.8941 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",78769,true,RISKOS_PD_002
2002Q1,2002-03-31,2002-03-31,MON-02,max_feature_csi,1.603940103560439,,breach,medium,1.6039 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",82599,true,RISKOS_PD_002
